IncidntNum,Category,Descript,DayOfWeek,Date,Time,Resolution,Address
100661287,OTHER OFFENSES,PROBATION VIOLATION,Monday,07/19/2010,13:35,"ARREST, BOOKED",EDDY ST / JONES ST
50144460,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,01/30/2005,19:50,NONE,1000 Block of VANNESS AV
90530807,NON-CRIMINAL,LOST PROPERTY,Sunday,05/03/2009,10:00,NONE,500 Block of MISSION ST
50609931,OTHER OFFENSES,PROBATION VIOLATION,Tuesday,05/31/2005,20:00,"ARREST, BOOKED",MISSION ST / 11TH ST
110967536,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Tuesday,11/22/2011,05:00,NONE,200 Block of HYDE ST
80098962,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Monday,01/28/2008,20:46,"ARREST, BOOKED",CASHMERE ST / DEDMAN CT
31048726,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,07/19/2003,15:15,NONE,MISSION ST / 1ST ST
50838889,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Wednesday,09/01/2004,00:01,NONE,700 Block of 46TH AV
66016481,NON-CRIMINAL,LOST PROPERTY,Saturday,03/11/2006,17:00,NOT PROSECUTED,MARKET ST / 5TH ST
90568052,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,06/02/2009,09:35,NONE,BRODERICK ST / BUSH ST
41427079,ROBBERY,ROBBERY ON THE STREET WITH A DANGEROUS WEAPON,Friday,12/17/2004,00:45,NONE,0 Block of 9TH ST
130388417,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,05/11/2013,20:15,NONE,4000 Block of 24TH ST
130656258,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Friday,08/09/2013,00:54,NONE,700 Block of 7TH AV
51006027,VEHICLE THEFT,STOLEN MOTORCYCLE,Friday,09/02/2005,14:00,"ARREST, BOOKED",300 Block of ARGUELLO BL
50320234,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,03/22/2005,16:36,NONE,1000 Block of MISSION ST
120469942,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,06/15/2012,01:29,NONE,12TH AV / CALIFORNIA ST
70974190,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Saturday,09/22/2007,15:02,"ARREST, BOOKED",TURK ST / TAYLOR ST
60306638,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,03/21/2006,14:07,"ARREST, BOOKED",LARKIN ST / ELLIS ST
70302171,WARRANTS,WARRANT ARREST,Friday,03/23/2007,16:55,"ARREST, BOOKED",0 Block of JONES ST
60299271,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Saturday,03/18/2006,19:00,NONE,26TH ST / SOUTH VAN NESS AV
120354462,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Friday,05/04/2012,11:00,NONE,0 Block of 7TH ST
126099422,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,07/11/2012,01:00,NONE,300 Block of EWING TR
120195329,NON-CRIMINAL,FOUND PROPERTY,Friday,03/09/2012,10:00,NONE,500 Block of POST ST
40569107,LARCENY/THEFT,PETTY THEFT WITH PRIOR,Tuesday,05/18/2004,12:45,"ARREST, BOOKED",800 Block of BRYANT ST
90505662,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,05/15/2009,12:00,NONE,200 Block of TOWNSEND ST
100991216,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,10/24/2010,00:30,NONE,1300 Block of BRYANT ST
120180029,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,03/04/2012,01:10,"ARREST, BOOKED",LARKIN ST / EDDY ST
66042226,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,06/21/2006,20:00,NONE,FERN ST / FRANKLIN ST
60315203,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Thursday,03/23/2006,14:32,"ARREST, BOOKED",21ST ST / SHOTWELL ST
60419996,PROSTITUTION,SOLICITS TO VISIT HOUSE OF PROSTITUTION,Thursday,04/20/2006,00:32,"ARREST, BOOKED",LARKIN ST / PINE ST
50068791,OTHER OFFENSES,PAROLE VIOLATION,Tuesday,01/18/2005,21:57,"ARREST, BOOKED",0 Block of GOUGH ST
130420990,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,05/22/2013,10:52,NONE,600 Block of 35TH AV
40071760,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,01/19/2004,00:01,NONE,0 Block of WALTER ST
120202617,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Sunday,03/11/2012,17:33,"ARREST, BOOKED",300 Block of LEAVENWORTH ST
51203671,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Tuesday,10/25/2005,06:25,"ARREST, BOOKED",DOUGLASS ST / MARKET ST
61156509,SECONDARY CODES,DOMESTIC VIOLENCE,Monday,10/30/2006,00:03,NONE,MISSION ST / 26TH ST
71076260,WEAPON LAWS,POSS OF DEADLY WEAPON WITH INTENT TO ASSAULT,Saturday,10/20/2007,13:05,NONE,24TH ST / HAMPSHIRE ST
116024263,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Tuesday,02/15/2011,16:30,NONE,2200 Block of CHESTNUT ST
110101778,NON-CRIMINAL,LOST PROPERTY,Monday,01/31/2011,12:00,NONE,24TH ST / VALENCIA ST
130132032,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Thursday,02/14/2013,22:40,"ARREST, BOOKED",MISSION ST / 24TH ST
60737027,TRESPASS,TRESPASSING,Monday,07/10/2006,09:00,NONE,1700 Block of ALABAMA ST
70287335,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Monday,03/19/2007,22:25,"ARREST, BOOKED",3200 Block of 24TH ST
70879045,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,08/27/2007,09:00,NONE,400 Block of BRANNAN ST
60587571,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Saturday,06/03/2006,11:20,"ARREST, BOOKED",300 Block of OFARRELL ST
60793900,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,07/27/2006,10:05,PSYCHOPATHIC CASE,200 Block of BERRY ST
71154844,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Friday,11/09/2007,23:00,"ARREST, BOOKED",400 Block of PACIFIC AV
50061739,FRAUD,DEFRAUDING AN INNKEEPER,Monday,01/17/2005,00:01,"ARREST, CITED",800 Block of MISSION ST
51317937,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Tuesday,11/22/2005,00:45,"ARREST, BOOKED",17TH ST / SHOTWELL ST
80763591,WARRANTS,ENROUTE TO ADULT AUTHORITY,Sunday,07/20/2008,20:11,"ARREST, BOOKED",SUNSET BL / ULLOA ST
40840214,VEHICLE THEFT,STOLEN TRUCK,Friday,07/23/2004,14:20,UNFOUNDED,BRANNAN ST / 2ND ST
100861487,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,09/17/2010,08:45,"ARREST, CITED",GUERRERO ST / 27TH ST
120301275,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Saturday,01/01/2011,00:01,PROSECUTED BY OUTSIDE AGENCY,0 Block of SGTJOHNVYOUNG LN
80100749,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,01/29/2008,11:20,"ARREST, CITED",3100 Block of 22ND ST
60371766,WEAPON LAWS,DISCHARGE FIREARM AT AN INHABITED DWELLING,Thursday,04/06/2006,22:30,NONE,1100 Block of LAGUNA ST
110646241,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Friday,08/12/2011,18:35,"ARREST, BOOKED",800 Block of JOHNFKENNEDY DR
30499956,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,04/26/2003,23:00,NONE,800 Block of KANSAS ST
130757072,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,09/09/2013,08:16,NONE,0 Block of VERMONT ST
81013412,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,09/24/2008,00:12,"ARREST, CITED",POST ST / POLK ST
61350864,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,12/20/2006,19:00,NONE,MARKET ST / 6TH ST
100896945,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Monday,09/27/2010,08:15,"ARREST, BOOKED",PAGE ST / LAGUNA ST
40983325,VEHICLE THEFT,"VEHICLE, RECOVERED, OTHER VEHICLE",Saturday,08/28/2004,10:00,NONE,400 Block of CHURCH ST
116155012,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,11/26/2011,01:15,NONE,400 Block of 6TH ST
130470105,MISSING PERSON,MISSING ADULT,Friday,06/07/2013,13:30,LOCATED,4100 Block of 17TH ST
50100644,WARRANTS,WARRANT ARREST,Monday,08/21/2006,10:30,"ARREST, BOOKED",100 Block of GOLDEN GATE AV
100462245,ASSAULT,THREATS AGAINST LIFE,Monday,05/17/2010,18:30,"ARREST, BOOKED",0 Block of CASTLEMANOR AV
126031747,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,03/08/2012,20:15,NONE,100 Block of HAWTHORNE ST
80773374,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,07/22/2008,23:00,NONE,500 Block of 43RD AV
91320417,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Tuesday,12/29/2009,07:55,"ARREST, BOOKED",MARTIN LUTHER KING JR DR / 7TH AV
100613937,ASSAULT,STALKING,Sunday,07/04/2010,10:45,"ARREST, BOOKED",1800 Block of WALLER ST
110361029,WARRANTS,WARRANT ARREST,Wednesday,05/04/2011,13:53,"ARREST, BOOKED",HYDE ST / GOLDEN GATE AV
100263601,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Saturday,03/20/2010,02:44,"ARREST, CITED",9TH AV / IRVING ST
30764947,LARCENY/THEFT,PETTY THEFT WITH PRIOR,Thursday,06/26/2003,09:09,"ARREST, BOOKED",1300 Block of WEBSTER ST
130753945,PROSTITUTION,INDECENT EXPOSURE - PROSTITUTION RELATED,Monday,09/09/2013,01:40,"ARREST, CITED",SHOTWELL ST / 20TH ST
40340888,NON-CRIMINAL,LOST PROPERTY,Monday,03/22/2004,17:00,NONE,5200 Block of DIAMOND HEIGHTS BL
120788413,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,10/01/2012,20:00,NONE,800 Block of MISSION ST
71111173,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,10/29/2007,18:00,NONE,1400 Block of MISSION ST
130820384,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,09/29/2013,00:01,"ARREST, CITED",0 Block of NORTHRIDGE RD
126030238,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,02/13/2012,20:00,NONE,0 Block of RAMONA ST
60313417,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Wednesday,03/22/2006,17:05,NONE,7TH ST / HARRISON ST
130609978,WARRANTS,WARRANT ARREST,Wednesday,07/24/2013,17:30,"ARREST, BOOKED",GOLDEN GATE AV / HYDE ST
130497278,ROBBERY,"ROBBERY, BODILY FORCE",Monday,06/17/2013,13:00,NONE,200 Block of LEAVENWORTH ST
31012107,WARRANTS,WARRANT ARREST,Wednesday,08/27/2003,06:47,"ARREST, BOOKED",LEAVENWORTH ST / EDDY ST
131009472,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,11/27/2013,12:00,NONE,500 Block of ASHBURY ST
120634628,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,08/10/2012,19:55,"ARREST, CITED",200 Block of SUTTER ST
120807784,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,10/08/2012,02:00,NONE,2000 Block of GREAT HY
120973915,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Sunday,12/02/2012,20:20,"ARREST, BOOKED",16TH ST / VALENCIA ST
60079283,DISORDERLY CONDUCT,DISTURBING THE PEACE,Saturday,01/21/2006,11:55,NONE,1600 Block of 48TH AV
51286934,ASSAULT,BATTERY,Monday,11/14/2005,14:54,"ARREST, BOOKED",1700 Block of DIAMOND ST
80293190,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Wednesday,03/19/2008,15:00,"ARREST, BOOKED",600 Block of JACKSON ST
40324735,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Saturday,03/20/2004,11:55,"ARREST, BOOKED",800 Block of HOWARD ST
130987746,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,Thursday,11/21/2013,17:06,"ARREST, BOOKED",LEAVENWORTH ST / GOLDEN GATE AV
100355894,OTHER OFFENSES,FALSE PERSONATION,Wednesday,09/09/2009,12:00,NONE,800 Block of BRYANT ST
60705422,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,07/02/2006,17:30,NONE,0 Block of MISSION ST
51051000,ASSAULT,AGGRAVATED ASSAULT WITH A GUN,Monday,09/19/2005,01:09,NONE,800 Block of BRYANT ST
130702475,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,08/23/2013,14:18,"ARREST, BOOKED",100 Block of TAYLOR ST
90061761,ASSAULT,THREATS AGAINST LIFE,Saturday,01/17/2009,17:20,"ARREST, BOOKED",POWELL ST / ELLIS ST
80704379,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,07/05/2008,22:45,NONE,100 Block of GARRISON AV
100927039,LARCENY/THEFT,GRAND THEFT AUTO STRIP,Monday,10/04/2010,21:00,NONE,36TH AV / SANTIAGO ST
120338870,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Sunday,04/29/2012,01:55,"ARREST, BOOKED",500 Block of HYDE ST
131004080,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Wednesday,11/27/2013,09:30,"ARREST, CITED",MISSION ST / SILVER AV
30859770,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Saturday,07/19/2003,18:48,"ARREST, BOOKED",1400 Block of LEAVENWORTH ST
100379311,ASSAULT,BATTERY WITH SERIOUS INJURIES,Saturday,04/24/2010,15:39,"ARREST, CITED",4400 Block of MISSION ST
40956300,LIQUOR LAWS,CONSUMING ALCOHOL IN PUBLIC VIEW,Saturday,08/21/2004,17:50,"ARREST, BOOKED",HAIGHT ST / MASONIC AV
100480338,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,05/24/2010,06:30,PSYCHOPATHIC CASE,400 Block of GEARY ST
110080724,ASSAULT,BATTERY,Wednesday,01/26/2011,14:00,NONE,0 Block of CLAUDE LN
61286485,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Monday,12/04/2006,06:39,"ARREST, BOOKED",700 Block of MISSOURI ST
30802525,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,07/05/2003,10:30,NONE,GENEVA AV / SAN JOSE AV
110658036,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,08/16/2011,22:10,"ARREST, CITED",400 Block of CLEMENT ST
60835881,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Monday,08/07/2006,17:25,NONE,0 Block of 4TH ST
80876194,ASSAULT,BATTERY,Wednesday,08/20/2008,07:02,"ARREST, BOOKED",1300 Block of MARKET ST
90521969,DRUG/NARCOTIC,POSSESSION OF COCAINE FOR SALES,Tuesday,05/19/2009,21:50,"ARREST, BOOKED",300 Block of GOLDEN GATE AV
70909909,ASSAULT,STALKING,Saturday,08/11/2007,12:00,NONE,800 Block of VALENCIA ST
51176921,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,10/18/2005,11:18,"ARREST, BOOKED",3800 Block of 19TH ST
130967936,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,11/15/2013,04:00,NONE,25TH ST / BARTLETT ST
90530556,FRAUD,"CREDIT CARD, THEFT BY USE OF",Tuesday,05/19/2009,00:01,NONE,3300 Block of MARKET ST
30770966,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/01/2003,16:30,NONE,500 Block of 9TH ST
30506868,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,04/30/2003,15:30,UNFOUNDED,1000 Block of UPPER GREAT HY
80332776,NON-CRIMINAL,AIDED CASE,Sunday,03/30/2008,14:15,NONE,800 Block of BRYANT ST
61249938,OTHER OFFENSES,TRAFFIC VIOLATION,Thursday,11/23/2006,22:25,"ARREST, CITED",16TH ST / MISSION ST
81337682,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,12/16/2008,04:41,"ARREST, CITED",ELLIS ST / LARKIN ST
120258767,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,03/31/2012,21:26,NONE,1000 Block of HAMPSHIRE ST
120652686,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,08/16/2012,16:52,NONE,400 Block of STOCKTON ST
110271995,NON-CRIMINAL,LOST PROPERTY,Saturday,03/26/2011,00:01,NONE,IRVING ST / 25TH AV
130709744,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,08/26/2013,01:49,"ARREST, BOOKED",POST ST / VANNESS AV
60988151,WARRANTS,WARRANT ARREST,Friday,09/15/2006,18:48,NONE,BUCHANAN ST / IVY ST
50603234,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Monday,05/30/2005,09:50,NONE,600 Block of 2ND AV
116080334,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,06/23/2011,23:30,NONE,1300 Block of 34TH AV
120788156,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,09/14/2012,12:00,NONE,0 Block of CAMERON WY
40667143,VEHICLE THEFT,ATTEMPTED STOLEN VEHICLE,Sunday,06/06/2004,19:00,NONE,400 Block of MISSISSIPPI ST
30071388,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,01/17/2003,06:30,NONE,PAGE ST / PIERCE ST
120044259,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Monday,01/16/2012,13:00,NONE,100 Block of CAMERON WY
80854623,OTHER OFFENSES,TRAFFIC VIOLATION,Thursday,08/14/2008,09:30,"ARREST, CITED",FOLSOM ST / 20TH ST
120783388,DRIVING UNDER THE INFLUENCE,"DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL, W/INJURY",Sunday,09/30/2012,08:59,NONE,BATTERY ST / GREEN ST
80376285,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,04/10/2008,16:30,NONE,900 Block of ALABAMA ST
110285457,VEHICLE THEFT,STOLEN TRUCK,Thursday,04/07/2011,18:00,NONE,BROADWAY ST / LEAVENWORTH ST
110410723,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,05/21/2011,15:35,PSYCHOPATHIC CASE,500 Block of BELVEDERE ST
110211797,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Monday,03/14/2011,00:25,"ARREST, BOOKED",3200 Block of 17TH ST
61204380,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,11/11/2006,12:20,"ARREST, BOOKED",3RD ST / REVERE AV
50276041,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,03/10/2005,22:30,NONE,500 Block of HAMPSHIRE ST
130821235,WARRANTS,WARRANT ARREST,Sunday,09/29/2013,10:29,"ARREST, BOOKED",HAIGHT ST / STANYAN ST
130588372,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,07/17/2013,11:55,NONE,0 Block of 6TH ST
30122339,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Wednesday,01/29/2003,22:00,NONE,1800 Block of TURK ST
30061680,NON-CRIMINAL,FOUND PROPERTY,Wednesday,01/15/2003,21:00,NONE,800 Block of JONES ST
41043647,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Saturday,09/11/2004,19:15,NONE,3200 Block of 20TH AV
110803902,NON-CRIMINAL,"AIDED CASE, DOG BITE",Friday,09/30/2011,14:35,NONE,2400 Block of 45TH AV
110250977,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,03/27/2011,10:00,NONE,3500 Block of ORTEGA ST
50023325,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,01/07/2005,00:01,NONE,0 Block of SHRADER ST
60258879,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,03/08/2006,15:30,UNFOUNDED,BAY ST / POWELL ST
70018572,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Friday,01/05/2007,21:36,"ARREST, BOOKED",700 Block of PACIFIC AV
50793675,OTHER OFFENSES,DISRUPTS SCHOOL ACTIVITIES,Friday,07/15/2005,11:00,NONE,400 Block of RAYMOND AV
30941822,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Saturday,08/09/2003,19:30,"ARREST, BOOKED",300 Block of ELLIS ST
70687111,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,07/08/2007,19:00,NONE,1700 Block of BROADWAY ST
71276084,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Thursday,12/13/2007,17:30,"ARREST, BOOKED",200 Block of TURK ST
71115567,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,10/30/2007,23:19,NONE,3900 Block of 18TH ST
130055149,NON-CRIMINAL,LOST PROPERTY,Sunday,01/20/2013,07:25,NONE,0 Block of 4TH ST
120384174,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Monday,05/14/2012,23:15,NONE,WASHINGTON ST / BATTERY ST
60183668,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,02/17/2006,07:00,NONE,1100 Block of MISSION ST
100763673,OTHER OFFENSES,"STAY AWAY ORDER VIOLATION, DV RELATED",Thursday,08/19/2010,23:53,NONE,3800 Block of 20TH ST
50479320,NON-CRIMINAL,AIDED CASE,Saturday,04/30/2005,08:55,PSYCHOPATHIC CASE,400 Block of EDDY ST
130800358,WARRANTS,WARRANT ARREST,Monday,09/23/2013,01:20,"ARREST, BOOKED",MISSION ST / 24TH ST
30847004,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Wednesday,07/16/2003,17:00,"ARREST, BOOKED",CYRIL MAGNIN STORTH ST / EDDY ST
110957521,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Tuesday,11/29/2011,08:20,NONE,1100 Block of OAKDALE AV
100938149,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,10/09/2010,00:25,"ARREST, CITED",STOCKTON ST / BROADWAY ST
70802648,FORGERY/COUNTERFEITING,"FORGERY, DRIVERS LICENSE OR ID-CARD",Thursday,01/04/2007,11:30,NONE,MISSION ST / 7TH ST
120906289,ASSAULT,BATTERY,Tuesday,10/30/2012,19:30,NONE,800 Block of BRYANT ST
30700634,FRAUD,"CREDIT CARD, THEFT BY USE OF",Monday,06/09/2003,18:50,NONE,5TH ST / MARKET ST
50129393,NON-CRIMINAL,LOST PROPERTY,Tuesday,02/01/2005,10:50,NONE,1200 Block of MISSION ST
130845257,WARRANTS,WARRANT ARREST,Sunday,10/06/2013,17:53,"ARREST, BOOKED",200 Block of BEACH ST
110891543,FORGERY/COUNTERFEITING,"COUNTERFEITING, POSSESSION COINS OR NOTES",Wednesday,11/02/2011,10:15,NONE,0 Block of PINTO AV
70069832,ASSAULT,BATTERY,Friday,01/19/2007,20:50,"ARREST, BOOKED",2900 Block of MISSION ST
30373770,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Sunday,03/30/2003,16:41,"ARREST, BOOKED",6TH ST / BRYANT ST
110371846,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,05/08/2011,01:10,NONE,1200 Block of MARKET ST
130271367,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,04/02/2013,22:14,"ARREST, CITED",POTRERO AV / MARIPOSA ST
90145280,DRUG/NARCOTIC,SALE OF COCAINE,Monday,02/09/2009,14:21,"ARREST, BOOKED",24TH ST / LUCKY ST
130996292,KIDNAPPING,"KIDNAPPING, ADULT VICTIM",Sunday,11/24/2013,07:00,"ARREST, BOOKED",0 Block of 5TH ST
31355139,NON-CRIMINAL,PROPERTY FOR IDENTIFICATION,Tuesday,11/18/2003,18:10,"ARREST, BOOKED",HAIGHT ST / SHRADER ST
41007546,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,09/02/2004,09:00,NONE,EDDY ST / FILLMORE ST
80255485,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Friday,03/07/2008,15:00,NONE,200 Block of MADRID ST
110412581,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Sunday,05/22/2011,04:00,NONE,3500 Block of MISSION ST
71000623,DRUG/NARCOTIC,UNDER THE INFLUENCE OF CONTROLLED SUBSTANCES,Saturday,09/29/2007,13:55,"ARREST, CITED",0 Block of FLORENTINE AV
50242127,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,03/03/2005,07:00,"ARREST, CITED",20TH AV / IRVING ST
41084061,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,09/21/2004,20:35,PSYCHOPATHIC CASE,200 Block of 5TH AV
130198517,NON-CRIMINAL,FOUND PROPERTY,Saturday,03/09/2013,10:29,NONE,100 Block of SADOWA ST
100711014,NON-CRIMINAL,TARASOFF REPORT,Thursday,07/29/2010,07:26,NONE,800 Block of STEVENSON ST
70973910,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,09/22/2007,14:35,"ARREST, BOOKED",JENNINGS ST / YOSEMITE AV
110285576,NON-CRIMINAL,"DEATH REPORT, NATURAL CAUSES",Thursday,04/07/2011,22:00,NONE,1600 Block of MARKET ST
40706484,OTHER OFFENSES,FALSE EVIDENCE OF VEHICLE REGISTRATION,Sunday,06/20/2004,20:09,NONE,400 Block of 22ND AV
130410311,FRAUD,"CREDIT CARD, THEFT OF",Saturday,05/18/2013,22:23,"ARREST, BOOKED",VALENCIA ST / MCCOPPIN ST
71043930,LIQUOR LAWS,CONSUMING ALCOHOL IN PUBLIC VIEW,Thursday,10/11/2007,12:53,"ARREST, BOOKED",TURK ST / TAYLOR ST
130023748,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,01/09/2013,12:30,NONE,800 Block of CHINABASIN ST
71218995,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,11/28/2007,08:05,NONE,0 Block of VEGA ST
86059922,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,08/21/2008,00:01,NONE,600 Block of 5TH ST
80445705,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,04/28/2008,18:50,"ARREST, BOOKED",1300 Block of MARKET ST
80555978,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Tuesday,05/27/2008,12:00,NONE,800 Block of CLEMENT ST
60417865,LARCENY/THEFT,GRAND THEFT FROM PERSON,Wednesday,04/19/2006,13:45,NONE,GOLDEN GATE AV / FILLMORE ST
